mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.058528629938761394,0.005080757078784785,0.09360775947570801,0.004176527520777437,4.328761281083062e-05,{'var_smoothing': 4.328761281083062e-05},0.8375292619462932,0.8385358061410434,0.837569858564572,0.8358971027115236,0.8451042789364623,0.832091119264869,0.8436052374257645,0.8305869457451415,0.8377168853047543,0.8366454883649517,0.8404754867118299,0.8352230975655598,0.8342066721792706,0.8415899004756044,0.8368884349617212,0.837577705086624,0.003816324344424499,13
0.05754984219868978,0.007707485800355364,0.10046807924906413,0.00812032174287754,0.0006579332246575676,{'var_smoothing': 0.0006579332246575676},0.8373449882904583,0.8384732907511332,0.8377151526071183,0.8357603329747739,0.845148428344826,0.8321121848049181,0.8436391656909187,0.8305279266077301,0.8378076811799324,0.8367268873242105,0.8405762383366492,0.8351178526702787,0.8340643002248035,0.841711470064619,0.8368629392685619,0.837572589276062,0.003860637145279925,14
0.058696746826171875,0.0048175176306166365,0.09360763231913248,0.0035526987698934124,3.511191734215127e-05,{'var_smoothing': 3.511191734215127e-05},0.8375192597783899,0.8385192410132009,0.8375572712108443,0.8359135342995475,0.8450382264591216,0.832076246131721,0.843552845144177,0.8305070136548528,0.8377023950806031,0.83662280793141,0.840452779442009,0.8352182530096025,0.834167036468137,0.841562007314413,0.8368747997254407,0.8375522477775647,0.0038125609576722245,15
0.058482964833577476,0.004263335400030099,0.09250213305155436,0.003023690081339314,2.848035868435799e-05,{'var_smoothing': 2.848035868435799e-05},0.8375157715984454,0.8385057652776101,0.8374751146117155,0.8358924482859501,0.8449983621264305,0.8320632283169722,0.8435328390843804,0.8304828840423125,0.83766478809256,0.8366369292916582,0.8404343847897883,0.8352147688979809,0.8341735478673753,0.8415577823874966,0.8368683486385441,0.8375344642206148,0.003808172167624196,16
0.05782337188720703,0.003913002328744894,0.09321370124816894,0.003747187855028563,2.310129700083158e-05,{'var_smoothing': 2.310129700083158e-05},0.8375135620111741,0.8385070356758976,0.8374370167611351,0.8358592927397793,0.8449544495877342,0.8320480304977936,0.8435048522060017,0.8304749699465338,0.8376218874495434,0.8366247084114663,0.8404485020554214,0.83515022273647,0.8341605380739533,0.8415390537417385,0.83681744602053,0.837510771194345,0.0038064724665046274,17
0.05794839859008789,0.00465137853633733,0.09304612477620443,0.004235714253143338,1.873817422860383e-05,{'var_smoothing': 1.873817422860383e-05},0.8374736591607874,0.8384524951160346,0.8374142816202854,0.8358446078986306,0.8449192460128873,0.8320095291053056,0.8434733150382412,0.8304616131121926,0.8376174886636154,0.8366174343713008,0.8404633759620657,0.8351325815842419,0.8341474565926484,0.8415098364942228,0.8367843244629146,0.837488083013025,0.003804145685929898,18
0.059067916870117185,0.00689460373908074,0.09990359942118326,0.008282649662758825,0.0008111308307896872,{'var_smoothing': 0.0008111308307896872},0.8372759202873631,0.8383321283382726,0.8375885644564145,0.8357049032978748,0.8450676408415044,0.8320484894842451,0.8435506095556186,0.8304643954059339,0.8376787957465976,0.8366364825795465,0.8404921788960529,0.83504147255686,0.8339862092028946,0.8415611186142787,0.8367275885421057,0.8374770998537041,0.0038494494263794916,19
0.05765666961669922,0.004922288027779762,0.09389402071634928,0.004628940963211602,1.5199110829529332e-05,{'var_smoothing': 1.5199110829529332e-05},0.8374345171971768,0.8384537693835997,0.8373670496912693,0.8357837327761878,0.8448973155773051,0.8319517107897643,0.843470251893903,0.8304463916435013,0.8375857452459634,0.8365844944603525,0.8404499189746064,0.8350998561687287,0.8341204048652253,0.8414527301819102,0.8367790381326323,0.8374584617988085,0.0038089907787805188,20
0.057203149795532225,0.005055253141089989,0.09437742233276367,0.004761263551378073,1.2328467394420658e-05,{'var_smoothing': 1.2328467394420658e-05},0.8373984179391536,0.8384568033809554,0.8373587311679366,0.8358137091614359,0.8448866739175099,0.831934613042338,0.8434649511392031,0.8304231544223285,0.8375775752398938,0.8365435136321834,0.8404143248060043,0.8350868513371046,0.8341086955898463,0.8414372038396888,0.8367678374123747,0.8374448704018638,0.0038098000520822746,21
0.056633949279785156,0.005398412547591424,0.09493724505106609,0.0057002327130663746,1e-05,{'var_smoothing': 1e-05},0.8373436487095255,0.8384027819874182,0.8373438947379993,0.8358207306881829,0.8448531697677354,0.8319217953351478,0.8434325211398367,0.8304002995440269,0.8375694042955623,0.8364992041463004,0.8404040449394135,0.8350770550259318,0.8340860360759013,0.8414259126531576,0.8367224088165465,0.8374201938575124,0.0038066380889637094,22
0.05694146156311035,0.005132308140089532,0.09675946235656738,0.010173869121495288,8.111308307896873e-06,{'var_smoothing': 8.111308307896873e-06},0.8373172789897142,0.8383985150041342,0.8373427160729243,0.8357938609613409,0.8448228756790884,0.831910125770265,0.843392891543458,0.8303894586458093,0.8375834560532549,0.8364964540170119,0.8403991831183456,0.8350733260847205,0.8340738558578235,0.8414190253097319,0.8367221705534339,0.837409012910737,0.0038019264984312353,23
0.0579165776570638,0.007252115741139344,0.09340402285257975,0.006613923837507605,6.579332246575683e-06,{'var_smoothing': 6.579332246575683e-06},0.8373117067853671,0.8384015258783242,0.837326136776993,0.8357872499035298,0.8448101133578353,0.8318933015504284,0.8433898082351915,0.8303769558120546,0.837588309699514,0.8365131579723829,0.840367729909457,0.8349904648701483,0.8340572270234216,0.8413894889515213,0.8367238309448478,0.8373951338447346,0.0038038047700121925,24
0.05889099438985189,0.009967391513603525,0.09660396575927735,0.011089121171537507,1.519911082952933e-07,{'var_smoothing': 1.519911082952933e-07},0.8371975288122234,0.8383385872447334,0.8373131218476763,0.8357165680229351,0.8447681546823743,0.831883000859392,0.8434425349667805,0.8304077803213608,0.8375416342911253,0.8365060886452266,0.8404473017867554,0.8350741152543758,0.8340426108094823,0.8413091932011904,0.8367761486309588,0.8373842912917727,0.0037977892515117712,25
